,nouns,freq
6579,capita,18
6580,wheat,18
6581,curtis,6
6582,halford,1
6583,forecast,2
6584,tonnes,2
6585,insecticide,2
6586,insecticidal,2
6587,bass,2
6588,alternatives,20
6589,pesticides,2
6590,sparks,6
6591,bottlenecks,6
6592,varieties,6
6593,reif,2
6594,huang,25
6595,pests,4
6596,pesticide,2
6597,rahaman,2
6598,watkins,16
6599,stripe,2
6600,dyck,8
6601,bansal,2
6602,seymour,1
6603,gediflux,1
6604,acreage,1
6605,padi,5
6606,avenae,2
6607,wingen,2
6608,john,2
6609,innes,11
6610,wgin,1
6611,defra,1
6612,solstice,1
6613,bioassays,3
6614,greenslade,1
6615,alates,2
6616,forceps,6
6617,clip,1
6618,landraces,4
6619,diploid,7
6620,migui,4
6621,lamb,13
6622,radchenko,2
6623,elek,2
6624,bulb,2
6625,fly,6
6626,chemokinesis,2
6627,locate,2
6628,dioxide,4
6629,exudates,2
6630,settlement,1
6631,assessments,31
6632,mutational,4
6633,ggd,4
6634,ddd,4
6635,keratin,4
6636,pigmentation,5
6637,aberrations,7
6638,keratinocyte,1
6639,hnscc,37
6640,floor,2
6641,mouth,2
6642,lip,4
6643,evident,3
6644,mediators,30
6645,inhibitory,27
6646,treg,88
6647,express,18
6648,nivolumab,2
6649,blockage,6
6650,vaccination,6
6651,mdsc,1
6652,rejection,7
6653,ipilimumab,3
6654,checkpoints,3
6655,papillomas,1
6656,premalignant,1
6657,charles,17
6658,wilmington,2
6659,drinking,8
6660,pathologic,2
6661,appearance,4
6662,macule,1
6663,papule,1
6664,demonstrations,2
6665,demonstration,6
6666,explain,6
6667,defenses,6
6668,hospitals,15
6669,mukadam,2
6670,surroundings,5
6671,antipsychotics,4
6672,seizures,87
6673,extrapyramidal,4
6674,ballard,11
6675,corbett,5
6676,scott,6
6677,approval,20
6678,rec,2
6679,language,34
6680,cognitive,7
6681,amt,1
6682,hodkinson,1
6683,whilst,6
6684,delirium,12
6685,cam,5
6686,assistant,5
6687,inouye,12
6688,bullet,2
6689,notes,8
6690,participate,6
6691,regardless,2
6692,consultee,3
6693,communicate,3
6694,fick,3
6695,restraints,2
6696,rails,2
6697,vein,4
6698,thrombosis,23
6699,constipation,11
6700,charpentier,2
6701,charts,9
6702,plan,16
6703,clinicians,29
6704,appropriate,1
6705,homes,5
6706,kovach,1
6707,livingston,1
6708,sms,2
6709,slices,11
6710,corrections,8
6711,scans,33
6712,eddy,2
6713,interferes,1
6714,ghosts,1
6715,slice,9
6716,decay,4
6717,spacing,1
6718,offset,4
6719,distortions,10
6720,distortion,16
6721,acceleration,1
6722,fov,4
6723,ensures,1
6724,coil,2
6725,grappa,3
6726,online,4
6727,scanner,4
6728,implementations,4
6729,maturity,10
6730,acquisitions,3
6731,equivalence,1
6732,reconstructions,4
6733,implement,9
6734,epi,1
6735,train,2
6736,nyquist,1
6737,fidelity,2
6738,kernel,11
6739,nrpositions,1
6740,nrelements,1
6741,calculations,8
6742,lorch,1
6743,hulstijn,1
6744,offering,1
6745,rewards,5
6746,evolves,4
6747,reward,38
6748,retrieval,10
6749,adcock,6
6750,lasting,1
6751,stimuli,65
6752,strengthening,1
6753,memories,6
6754,remember,4
6755,oudiette,8
6756,paller,4
6757,relative,4
6758,gains,7
6759,dongen,3
6760,bennion,8
6761,consolidation,11
6762,accommodations,1
6763,passage,8
6764,sentences,1
6765,salience,2
6766,hamann,3
6767,castel,5
6768,prioritization,8
6769,dopamine,23
6770,perogamvros,3
6771,murayama,1
6772,cirelli,2
6773,adolescents,35
6774,investment,21
6775,regards,3
6776,qalys,9
6777,qaly,43
6778,valuation,5
6779,parity,6
6780,ppp,7
6781,opposing,4
6782,existence,13
6783,differ,28
6784,reasoning,4
6785,feel,12
6786,reject,2
6787,argue,2
6788,favour,2
6789,expertise,3
6790,experts,2
6791,expenditures,2
6792,budgets,5
6793,indirect,2
6794,investments,4
6795,waste,7
6796,fund,2
6797,reallocation,2
6798,argues,2
6799,tax,1
6800,welfarists,1
6801,gdp,6
6802,justification,7
6803,economics,1
6804,return,16
6805,funds,8
6806,wtp,15
6807,returns,5
6808,efficient,1
6809,equals,1
6810,currency,5
6811,converter,1
6812,bank,4
6813,factbook,1
6814,expectancy,17
6815,hale,1
6816,hales,5
6817,redmond,2
6818,washington,2
6819,char,70
6820,belloni,15
6821,row,56
6822,authority,9
6823,adopts,5
6824,explicit,23
6825,suggesting,1
6826,argument,10
6827,dollars,1
6828,voor,1
6829,zorgverzekeraars,1
6830,nice,1
6831,compensation,8
6832,dutch,2
6833,minister,1
6834,welfare,11
6835,sports,40
6836,turmoil,1
6837,cures,1
6838,bidding,6
6839,participantis,2
6840,incomes,1
6841,pay,3
6842,worth,3
6843,goods,1
6844,poverty,13
6845,distinctions,3
6846,unreliability,3
6847,distinction,7
6848,theorists,1
6849,governments,1
6850,selects,1
6851,respondents,14
6852,bid,3
6853,respondent,1
6854,schwarzer,1
6855,permission,2
6856,inefficiencies,1
6857,publisher,1
6858,msm,2
6859,initiate,14
6860,prep,3
6861,absorb,1
6862,transformations,1
6863,photocatalysts,3
6864,chromophore,1
6865,photocatalyst,9
6866,acceptor,7
6867,proof,1
6868,quench,2
6869,quencher,4
6870,tea,1
6871,storage,27
6872,photons,2
6873,decarboxylation,3
6874,cooet,2
6875,sce,5
6876,chose,1
6877,oxidation,23
6878,probe,44
6879,phthalimide,1
6880,isoquinoline,2
6881,protonation,1
6882,reactor,1
6883,mol,7
6884,deletion,49
6885,distinguishes,5
6886,leukaemia,5
6887,cll,39
6888,hillmen,9
6889,zenz,11
6890,multiply,12
6891,stilgenbauer,16
6892,richter,6
6893,hallek,13
6894,badoux,6
6895,tam,12
6896,byrd,14
6897,ibrutinib,24
6898,pfs,32
6899,fcr,4
6900,fludarabine,5
6901,cyclophosphamide,8
6902,rituximab,8
6903,mato,2
6904,winqvist,4
6905,ofatumumab,2
6906,resonate,1
6907,cpg,5
6908,karyotype,24
6909,metaphases,1
6910,orr,2
6911,cri,1
6912,lymphocytosis,2
6913,workshop,1
6914,iwcll,2
6915,investigator,1
6916,cytopenias,2
6917,anc,1
6918,terminology,2
6919,https,8
6920,maddocks,7
6921,rai,1
6922,jain,12
6923,forum,2
6924,conclusion,5
6925,imbalances,4
6926,woyach,4
6927,ouillette,1
6928,cytotoxic,8
6929,brejcha,4
6930,malcikova,4
6931,therapeutics,4
6932,sharman,2
6933,venetoclax,3
6934,discontinuations,1
6935,aetiology,4
6936,corroborate,6
6937,geisler,2
6938,rayner,2
6939,castelhano,2
6940,vinnikov,2
6941,stellmach,2
6942,dachselt,2
6943,screen,8
6944,icons,3
6945,highlighting,6
6946,saliency,5
6947,tan,13
6948,tseng,3
6949,eitel,3
6950,digits,10
6951,assist,1
6952,digit,7
6953,accord,1
6954,yuan,2
6955,colour,2
6956,format,3
6957,contingent,8
6958,humphreys,4
6959,distractors,4
6960,wolfe,5
6961,horowitz,4
6962,hout,1
6963,menneer,1
6964,reichle,3
6965,letters,4
6966,strokes,9
6967,lau,10
6968,characteristic,3
6969,goonetilleke,2
6970,user,1
6971,ozcelik,1
6972,cagiltay,1
6973,interests,3
6974,saccades,2
6975,gersch,1
6976,schnitzer,1
6977,dosher,1
6978,kowler,1
6979,hinder,2
6980,copd,45
6981,exacerbations,11
6982,doctors,21
6983,fundament,2
6984,doctor,7
6985,dsr,2
6986,nurse,6
6987,organisation,3
6988,irt,5
6989,alliance,2
6990,found,3
6991,cading,1
6992,dyspnoea,4
6993,stömgren,2
6994,focuses,2
6995,intervene,2
6996,palliation,2
6997,dif,2
6998,fuel,5
6999,splitting,3
7000,grail,3
7001,overpotentials,2
7002,photosystem,1
7003,oxidant,1
7004,phenda,1
7005,pic,1
7006,phenathroline,1
7007,wna,2
7008,bda,5
7009,het,3
7010,catalysts,2
7011,indium,2
7012,tin,8
7013,nanospheres,3
7014,wocs,1
7015,guanidinium,2
7016,nanoconcentrators,1
7017,woc,1
7018,pyso,5
7019,sulfonate,1
7020,moieties,2
7021,orders,19
7022,guanidinum,1
7023,building,15
7024,ruthenium,6
7025,equiv,5
7026,becomes,8
7027,kie,3
7028,coupling,2
7029,iia,2
7030,rds,3
7031,adaptive,1
7032,benazzi,1
7033,molars,1
7034,masumoto,1
7035,kawamura,14
7036,tanaka,24
7037,kasai,2
7038,inclinations,1
7039,casts,1
7040,dental,2
7041,arches,1
7042,subadult,1
7043,wear,2
7044,aboriginals,1
7045,macrowear,1
7046,hiiemae,2
7047,incorrect,6
7048,posture,16
7049,palmer,15
7050,hori,7
7051,rehabilitation,38
7052,asymmetries,7
7053,masticatory,8
7054,exerts,5
7055,palate,11
7056,anagnostara,5
7057,hartl,5
7058,pameijer,5
7059,presses,8
7060,deglutition,2
7061,matsuov,2
7062,biomechanical,1
7063,loading,1
7064,ingestion,3
7065,zink,4
7066,apparatus,10
7067,implicit,28
7068,jiménez,2
7069,verwey,2
7070,clegg,2
7071,reber,27
7072,master,4
7073,grammar,13
7074,saffran,3
7075,aslin,3
7076,newport,3
7077,lieberman,7
7078,autism,23
7079,asd,70
7080,sli,27
7081,brooks,12
7082,powers,20
7083,vissers,36
7084,kessels,13
7085,skill,6
7086,janacsek,3
7087,fiser,3
7088,krishnan,3
7089,bishop,32
7090,lobe,22
7091,hippocampus,20
7092,hannula,5
7093,poldrack,5
7094,intention,8
7095,learn,2
7096,awareness,14
7097,interview,8
7098,drops,1
7099,haider,2
7100,srt,8
7101,kray,3
7102,rüsseler,3
7103,hennighausen,3
7104,münte,3
7105,rösler,3
7106,deflection,6
7107,dienes,1
7108,claims,1
7109,meij,2
7110,foti,2
7111,crescenzo,2
7112,vivanti,2
7113,menghini,2
7114,vicari,2
7115,impairments,36
7116,stark,6
7117,mostofsky,8
7118,goldberg,4
7119,landa,4
7120,denckla,4
7121,sharer,5
7122,oberman,4
7123,travers,4
7124,klinger,7
7125,deficit,32
7126,pohlig,1
7127,pierpont,15
7128,lum,22
7129,maillart,19
7130,stefaniak,9
7131,meulemans,25
7132,bleses,14
7133,hsu,10
7134,leonard,1
7135,deevy,1
7136,tomblin,1
7137,wechsler,17
7138,srs,1
7139,constantino,1
7140,todd,1
7141,greenhouse,2
7142,geisser,1
7143,sphericity,1
7144,donders,1
7145,nijmegen,1
7146,notion,11
7147,develops,1
7148,drop,1
7149,steeply,1
7150,amplitudes,5
7151,barry,4
7152,dinteren,7
7153,jongsma,2
7154,jost,5
7155,conway,3
7156,purdy,3
7157,walk,3
7158,hendricks,3
7159,stelt,3
7160,post,39
7161,negativity,12
7162,learners,2
7163,deviants,2
7164,regularities,3
7165,desmottes,6
7166,schmitz,31
7167,positivity,5
7168,enhancement,7
7169,ferdinand,3
7170,circuits,5
7171,beste,1
7172,willemssen,1
7173,saft,1
7174,falkenstein,1
7175,barbosa,11
7176,nowak,5
7177,jeste,2
7178,erps,3
7179,anaemia,11
7180,phosphatidylserine,4
7181,sickle,6
7182,eryptosis,4
7183,tait,5
7184,kuypers,41
7185,deoxygenation,6
7186,haemoglobin,7
7187,polymerisation,8
7188,cytlak,20
7189,mature,12
7190,translocase,2
7191,flippase,34
7192,leaflet,8
7193,scramblase,18
7194,bevers,29
7195,barber,6
7196,basse,17
7197,woon,9
7198,bitbol,8
7199,kamp,15
7200,williamson,8
7201,expulsion,1
7202,organelles,10
7203,maturation,71
7204,punctuate,1
7205,microvesicles,13
7206,piccin,12
7207,nebor,4
7208,rheology,2
7209,cotransporter,2
7210,gárdos,2
7211,hbs,1
7212,rhoda,1
7213,intracellular,16
7214,shohet,2
7215,accumulations,8
7216,sies,8
7217,pialoux,7
7218,voskou,14
7219,myeloperoxidase,23
7220,sca,28
7221,hocl,22
7222,thiol,7
7223,morrot,7
7224,devaux,7
7225,zachowski,7
7226,jesty,14
7227,jong,18
7228,antioxidant,6
7229,glutathione,9
7230,gsh,6
7231,vitamins,8
7232,pump,29
7233,shalev,4
7234,zaidi,4
7235,calmodulin,4
7236,gao,16
7237,muzyamba,28
7238,niihara,2
7239,superoxide,4
7240,soa,6
7241,mixtures,20
7242,oxidase,20
7243,thrombin,3
7244,assay,2
7245,oxidants,35
7246,baskurt,14
7247,promotes,9
7248,methb,4
7249,extracellular,4
7250,cimen,8
7251,lipid,2
7252,bhp,13
7253,schroit,7
7254,circulating,4
7255,thiagarajan,2
7256,leucocytosis,7
7257,hebbel,7
7258,banerjee,7
7259,nem,3
7260,maridonneau,10
7261,peroxyl,10
7262,radicals,10
7263,davies,11
7264,neutorphils,10
7265,thiols,20
7266,microvesiculation,3
7267,freikman,3
7268,bilayer,4
7269,scrambling,3
7270,haematocrit,2
7271,contain,13
7272,dtt,2
7273,annexin,1
7274,cations,2
7275,lumo,5
7276,mep,2
7277,plane,6
7278,dipoles,2
7279,substituents,2
7280,hexafluorobenzene,2
7281,naphthalenediimides,2
7282,foldamers,2
7283,fullerenes,5
7284,thioester,2
7285,maht,2
7286,benchmark,1
7287,tautomer,1
7288,weaker,2
7289,keto,1
7290,holes,2
7291,titrations,1
7292,intercalates,1
7293,polarizability,1
7294,activator,23
7295,triad,1
7296,inactivation,15
7297,fullerene,1
7298,μmol,3
7299,tio,3
7300,borates,3
7301,herein,4
7302,lin,15
7303,vibrations,4
7304,octahedra,2
7305,wavenumbers,2
7306,bands,9
7307,inb,1
7308,myeloid,1
7309,aml,1
7310,neoplasm,1
7311,splicing,1
7312,thalassaemia,24
7313,iron,9
7314,pilo,3
7315,choudhry,3
7316,srivastava,6
7317,shaji,3
7318,hsct,17
7319,pesaro,6
7320,baronciani,4
7321,leucocyte,5
7322,hla,5
7323,donor,19
7324,sodani,8
7325,anurathapan,3
7326,conditioning,3
7327,incidences,14
7328,agvhd,3
7329,trm,6
7330,ptis,4
7331,gaziev,5
7332,issaragrisil,4
7333,kunacheewa,4
7334,chimerism,3
7335,chaudhury,1
7336,chronic,10
7337,gvhd,1
7338,grafts,4
7339,shah,12
7340,alfraih,4
7341,shenoy,4
7342,cgvhd,4
7343,efs,1
7344,illness,21
7345,salmonella,24
7346,centers,11
7347,cdc,3
7348,cantaloupes,8
7349,hospitalizations,2
7350,mahovic,2
7351,cleaning,4
7352,sanitation,3
7353,houses,10
7354,skins,2
7355,spoilage,2
7356,irrigation,2
7357,fertilizers,3
7358,handlers,2
7359,chlorine,3
7360,disinfectants,3
7361,keskinen,1
7362,chlorite,1
7363,asc,1
7364,paa,1
7365,disadvantages,6
7366,qualities,2
7367,corrosive,1
7368,chaidez,1
7369,lópez,8
7370,campo,1
7371,qacs,1
7372,antiseptics,1
7373,typhimurium,8
7374,compadre,1
7375,kim,44
7376,cpc,3
7377,poultry,11
7378,immersion,7
7379,chiller,1
7380,onto,2
7381,cutter,2
7382,melons,4
7383,cantaloupe,4
7384,biofilm,2
7385,yanbin,1
7386,slavik,1
7387,dip,2
7388,shelf,1
7389,reinforces,1
7390,inoculation,1
7391,sapers,2
7392,dihydrochloride,2
7393,bispyridinamine,1
7394,rinses,1
7395,microorganisms,4
7396,upadhyay,1
7397,rind,3
7398,delmopinol,1
7399,hydrochloride,1
7400,plugs,2
7401,frameworks,8
7402,solids,3
7403,mof,1
7404,films,6
7405,functionalities,2
7406,shell,36
7407,sorption,1
7408,crystal,2
7409,combine,7
7410,nanoparticle,2
7411,chirality,1
7412,cocrystals,1
7413,voids,2
7414,bet,10
7415,enantiomer,1
7416,packing,4
7417,bar,1
7418,petryk,1
7419,refer,3
7420,diffraction,1
7421,pxrd,1
7422,crystals,4
7423,constituent,1
7424,fgid,2
7425,infant,10
7426,consultations,6
7427,regurgitation,16
7428,fgids,15
7429,infancy,12
7430,diarrhoea,5
7431,dyschezia,4
7432,rumination,4
7433,breastfeeding,5
7434,premature,12
7435,cessation,13
7436,infantile,8
7437,temper,3
7438,tantrums,3
7439,style,9
7440,observational,1
7441,beavers,1
7442,cry,2
7443,colic,1
7444,insecure,1
7445,visitors,2
7446,kingdom,22
7447,oesophagus,1
7448,immaturity,3
7449,dysmotility,2
7450,imbalance,25
7451,hypersensitivities,2
7452,soaps,2
7453,stools,2
7454,expert,1
7455,diminishes,3
7456,cows,3
7457,warning,3
7458,allergies,2
7459,reassurance,1
7460,laxatives,1
7461,hirschsprung,1
7462,distension,2
7463,pill,1
7464,relief,11
7465,offer,2
7466,rectal,1
7467,paediatricians,2
7468,irritability,9
7469,kind,16
7470,reflux,2
7471,overgrowth,6
7472,remedies,7
7473,eisler,2
7474,gerber,8
7475,horton,2
7476,koh,2
7477,guang,2
7478,lca,15
7479,performances,7
7480,vries,7
7481,boer,5
7482,denominator,16
7483,carcass,5
7484,mcauliffe,6
7485,sage,6
7486,takahashi,17
7487,mogensen,7
7488,intercomparisons,1
7489,harris,3
7490,agrifood,4
7491,börjesson,4
7492,sonesson,8
7493,flysjö,4
7494,gustavsson,4
7495,witthöft,4
7496,pernollet,4
7497,werf,4
7498,pufa,15
7499,feeds,4
7500,consumers,7
7501,opinions,3
7502,daviglus,3
7503,pirzada,3
7504,causality,5
7505,micha,10
7506,warren,8
7507,simopoulos,5
7508,binnie,4
7509,harrison,9
7510,cowles,5
7511,carr,4
7512,mcneill,6
7513,elswyk,6
7514,wallace,10
7515,ruminant,4
7516,clovers,4
7517,moderation,4
7518,rieradevall,3
7519,castellari,3
7520,muñoz,21
7521,wider,4
7522,fet,3
7523,jungbluth,3
7524,canals,3
7525,footprints,1
7526,millington,1
7527,stanley,4
7528,scollan,5
7529,mcafee,3
7530,abstracts,4
7531,microalgae,3
7532,madeira,3
7533,beef,13
7534,rabbit,6
7535,fresh,1
7536,premises,1
7537,pork,7
7538,sfa,2
7539,corino,1
7540,cannata,1
7541,ratti,1
7542,supplementation,4
7543,fat,4
7544,rakonjac,1
7545,dosković,1
7546,petrović,1
7547,broiler,12
7548,conflicting,2
7549,viewpoints,2
7550,holcman,2
7551,vadnjal,2
7552,žlender,2
7553,stibilj,2
7554,operations,6
7555,husak,1
7556,retailers,2
7557,wholesalers,1
7558,ingredients,4
7559,broilers,1
7560,polysaccharides,1
7561,givens,4
7562,docosahexaenoic,1
7563,dha,2
7564,antioxidants,21
7565,silage,2
7566,steers,3
7567,phospholipids,1
7568,howes,3
7569,bekhit,2
7570,burritt,2
7571,regulates,2
7572,swards,1
7573,pastures,1
7574,biohydrogenation,2
7575,decandia,1
7576,minieri,1
7577,molle,1
7578,cabiddu,1
7579,clover,1
7580,trifolium,1
7581,pratense,1
7582,duodenum,2
7583,rumen,1
7584,heifers,2
7585,cattle,2
7586,mufa,2
7587,consumer,3
7588,panels,10
7589,heifer,1
7590,distaste,1
7591,flavor,1
7592,emissions,2
7593,suckler,1
7594,guy,3
7595,kyriazakis,1
7596,douny,2
7597,pomar,1
7598,faucitano,1
7599,brodeur,1
7600,cuts,2
7601,regime,8
7602,saarinen,2
7603,fogelholm,1
7604,tahvonen,1
7605,ukni,2
7606,prot,8
7607,fni,1
7608,foodstuffs,1
7609,riboflavin,1
7610,folate,1
7611,vitamin,7
7612,selenium,1
7613,zinc,1
7614,mccance,1
7615,widdowson,1
7616,gwp,1
7617,nutritional,2
7618,supermarkets,1
7619,counterparts,11
7620,ghg,1
7621,sustainability,5
7622,mullan,5
7623,mcfarlane,5
7624,leip,5
7625,belts,1
7626,constrain,2
7627,timescales,35
7628,tens,2
7629,reiners,6
7630,brandon,6
7631,subsurface,3
7632,beaumont,13
7633,zeitler,7
7634,ehgatg,6
7635,cooling,8
7636,orogen,3
7637,deformation,30
7638,topography,15
7639,track,6
7640,andriessen,5
7641,reutter,11
7642,mcinnes,7
7643,subduction,40
7644,ridges,19
7645,erosion,57
7646,exhumation,122
7647,maksaev,9
7648,zentilli,9
7649,schildgen,33
7650,england,8
7651,molnar,5
7652,ossimb,5
7653,fore,26
7654,thermal,7
7655,andean,3
7656,arc,28
7657,proxies,3
7658,hoke,3
7659,feedbacks,5
7660,terrains,1
7661,corners,8
7662,syntaxis,4
7663,rigidity,4
7664,bendick,1
7665,ehlers,61
7666,belt,5
7667,planet,5
7668,volcanism,5
7669,armijo,5
7670,sections,25
7671,allmendinger,15
7672,isacks,14
7673,geometry,15
7674,velocity,23
7675,crust,12
7676,trench,11
7677,delamination,7
7678,garzione,14
7679,tectonic,4
7680,gutscher,5
7681,jordan,40
7682,wipf,5
7683,yáñez,5
7684,clayton,5
7685,deflections,1
7686,slab,4
7687,sits,3
7688,chile,20
7689,bend,7
7690,gplates,2
7691,seton,2
7692,gray,3
7693,bathymetry,3
7694,weatherall,1
7695,morvel,1
7696,jurassic,3
7697,rutland,3
7698,paleocene,3
7699,eocene,10
7700,timing,14
7701,decouple,7
7702,conjunction,9
7703,accretion,2
7704,striking,2
7705,cordillera,26
7706,hartley,21
7707,doacfa,2
7708,kukowski,2
7709,onken,1
7710,deposits,13
7711,paleogene,5
7712,andesites,3
7713,granodiorites,3
7714,sediments,7
7715,remnants,3
7716,mesozoic,3
7717,cenozoic,3
7718,scheuber,3
7719,faults,28
7720,gonzález,41
7721,coastal,9
7722,precordillera,18
7723,atacama,13
7724,fault,16
7725,thrust,9
7726,charrier,9
7727,sepulveda,9
7728,victor,9
7729,wörner,7
7730,cordilleran,7
7731,monocline,7
7732,hollow,1
7733,symbols,7
7734,subsidence,6
7735,anticyclone,3
7736,coast,4
7737,garreaud,6
7738,dunai,6
7739,lpafta,6
7740,miocene,15
7741,rech,15
7742,hyperaridity,20
7743,inversion,13
7744,lawver,6
7745,rain,6
7746,shadow,6
7747,houston,11
7748,shut,6
7749,cities,7
7750,implication,13
7751,integrity,29
7752,exorheic,1
7753,loa,1
7754,schlunegger,1
7755,canyons,7
7756,gradients,38
7757,transects,3
7758,tocopilla,6
7759,zircon,6
7760,mineralogy,5
7761,bedrock,13
7762,meesters,6
7763,photos,9
7764,stockli,5
7765,hourigan,5
7766,script,6
7767,crystallization,12
7768,sernageomin,3
7769,identifier,3
7770,absolute,7
7771,hampel,3
7772,bonamente,1
7773,geologic,3
7774,mswd,18
7775,carl,4
7776,approximate,4
7777,adams,12
7778,ludwig,4
7779,titterington,4
7780,wendt,4
7781,chuquicamata,2
7782,porphyry,2
7783,copper,5
7784,deposit,1
7785,emplacement,3
7786,fissure,1
7787,displacement,11
7788,ahe,5
7789,simple,3
7790,glotzbach,2
7791,suite,4
7792,pisagua,3
7793,putre,1
7794,calama,1
7795,subsections,1
7796,aer,1
7797,regresses,1
7798,canyon,5
7799,myr,1
7800,isotherms,1
7801,paleosurface,3
7802,thermochronometer,1
7803,resort,1
7804,thiede,3
7805,pecube,4
7806,braun,7
7807,identifies,6
7808,grasemann,5
7809,himalaya,5
7810,springer,12
7811,varitations,1
7812,thermochronometers,2
7813,zhe,6
7814,aft,3
7815,transect,2
7816,setup,5
7817,reproduces,5
7818,mimics,10
7819,cooler,2
7820,displays,6
7821,uncertainties,1
7822,exhibits,4
7823,lease,3
7824,abra,1
7825,depths,8
7826,isotherm,1
7827,plutons,1
7828,christo,1
7829,provenance,2
7830,cretaceous,1
7831,michalak,3
7832,volcanoes,2
7833,magma,2
7834,bounds,1
7835,constraint,6
7836,imprint,1
7837,isotopes,13
7838,kober,33
7839,maximum,17
7840,pluton,2
7841,postcrystallization,2
7842,coeval,2
7843,camarones,1
7844,inhomogeneity,7
7845,overland,1
7846,lacks,5
7847,aers,1
7848,spurts,2
7849,constraints,5
7850,cosentino,7
7851,isotope,6
7852,proxy,10
7853,paleotopography,6
7854,forcings,2
7855,knickpoints,3
7856,noury,3
7857,thermochronometry,1
7858,slip,1
7859,tomlinson,3
7860,north,3
7861,denudation,12
7862,inland,4
7863,interandean,2
7864,chilean,9
7865,abbühl,9
7866,carretier,9
7867,vassallo,9
7868,martinod,9
7869,placzek,9
7870,starke,9
7871,hillslope,17
7872,angles,28
7873,niño,17
7874,semiaridity,9
7875,emphasize,1
7876,oligocene,1
7877,norman,1
7878,maltreatment,58
7879,plener,3
7880,brahler,5
7881,fegert,3
7882,psychosocial,2
7883,lifespan,3
7884,victim,3
7885,euro,2
7886,habetha,2
7887,weidenhammer,2
7888,omission,1
7889,harm,2
7890,leeb,1
7891,paulozzi,1
7892,melanson,1
7893,simon,1
7894,arias,1
7895,subtypes,44
7896,neglect,8
7897,adulthood,9
7898,felitti,21
7899,odds,14
7900,bronchitis,5
7901,emphysema,7
7902,afifi,7
7903,mota,4
7904,macmillan,21
7905,draper,8
7906,kasen,6
7907,brook,6
7908,noll,6
7909,zeller,6
7910,trickett,6
7911,putnam,6
7912,hypponen,6
7913,doom,6
7914,kressin,6
7915,carnes,3
7916,intimate,3
7917,violence,39
7918,shields,20
7919,tonmyr,1
7920,suglia,3
7921,intercorrelation,4
7922,witt,7
7923,ctq,1
7924,glaesmer,2
7925,schmutzer,1
7926,ace,2
7927,ors,22
7928,dysregulation,42
7929,hpa,10
7930,carpenter,7
7931,stafford,7
7932,conzen,7
7933,boeck,7
7934,pathomechanisms,7
7935,taniguchi,7
7936,abajobir,14
7937,strathearn,14
7938,jewkes,14
7939,jama,14
7940,puren,14
7941,anda,14
7942,dube,14
7943,taha,14
7944,galea,21
7945,hien,14
7946,goodwin,20
7947,costello,29
7948,wolke,28
7949,winsper,14
7950,lereya,14
7951,zanarini,14
7952,widom,42
7953,sperry,14
7954,achievement,14
7955,fry,14
7956,georgiades,14
7957,currie,21
7958,zielinski,14
7959,embarrassment,3
7960,misunderstanding,3
7961,horwood,3
7962,woodward,3
7963,abuses,3
7964,jamieson,3
7965,crossovers,31
7966,disjunction,2
7967,linkages,1
7968,homologs,1
7969,crossover,29
7970,homolog,22
7971,pair,11
7972,invasion,11
7973,dsb,10
7974,junction,11
7975,endonuclease,8
7976,viii,1
7977,vii,1
7978,tetrads,2
7979,dsbs,6
7980,joint,12
7981,interhomolog,6
7982,intersister,6
7983,circumvents,6
7984,mancera,1
7985,ngs,11
7986,spore,1
7987,poses,2
7988,hypomorphs,3
7989,obligate,3
7990,kluyveri,3
7991,spores,3
7992,tracts,12
7993,hiv,76
7994,attrition,15
7995,enrol,5
7996,myanmar,5
7997,ihc,9
7998,sector,4
7999,practitioners,15
8000,enrolment,2
8001,mild,24
8002,immunodeficiency,7
8003,severe,2
8004,appointment,1
8005,tracing,1
8006,perinatal,1
8007,births,1
8008,neuropathology,4
8009,pwm,4
8010,axons,24
8011,atp,20
8012,microglia,31
8013,elicits,6
8014,upregulation,10
8015,pyridoxal,4
8016,allodynia,2
8017,guo,26
8018,macrophage,4
8019,microglial,1
8020,ppads,6
8021,morphine,1
8022,oval,1
8023,stout,1
8024,amc,6
8025,pwmd,2
8026,purinoceptors,3
8027,wixey,2
8028,subpopulation,5
8029,whence,1
8030,surge,1
8031,minocycline,3
8032,postnatal,3
8033,primary,9
8034,alomone,3
8035,yiselie,3
8036,millipore,3
8037,goat,1
8038,fluorescent,1
8039,dako,1
8040,cytomation,1
8041,colocolization,1
8042,microscope,3
8043,zeiss,1
8044,pups,1
8045,scalpel,4
8046,blade,1
8047,paads,1
8048,diagnostics,6
8049,cwres,8
8050,bayes,9
8051,nonlinearity,1
8052,linearization,1
8053,wres,2
8054,instances,4
8055,pwres,4
8056,graphs,11
8057,xwres,2
8058,ebe,1
8059,ipreds,3
8060,shrinkage,9
8061,var,2
8062,iwres,6
8063,sds,18
8064,distort,2
8065,square,2
8066,discrepancies,9
8067,vpc,5
8068,lowest,1
8069,pharmacokinetics,1
8070,pcvpc,3
8071,appropriateness,1
8072,warfarin,1
8073,aggeler,1
8074,renders,11
8075,handle,6
8076,dropouts,7
8077,timelines,3
8078,audiences,1
8079,nonmodelers,1
8080,audience,4
8081,beginner,4
8082,modelers,4
8083,pharmacometrics,4
8084,paragraph,4
8085,isop,4
8086,nail,1
8087,effusion,2
8088,bronchiectasis,3
8089,sinusitis,1
8090,yns,3
